restaurant_id,restaurant_name,raw_menu_item_name,raw_price,raw_category,source_url,source_file,collected_at,notes,price_sgd,price_note,description,source_type
T019,Kaffe & Toast,Laksa Grilled Chicken,From SGD 8.50,KAFFE & TOAST ALL TIME ASIAN FAVOURITES PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.50,starting_price,,price_page
T019,Kaffe & Toast,Mee Siam Chicken Delight,From SGD 8.30,KAFFE & TOAST ALL TIME ASIAN FAVOURITES PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.30,starting_price,,price_page
T019,Kaffe & Toast,Laksa,From SGD 6.50,KAFFE & TOAST ALL TIME ASIAN FAVOURITES PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,6.50,starting_price,,price_page
T019,Kaffe & Toast,Laksa w/ Beef Brisket,From SGD 8.50,KAFFE & TOAST ALL TIME ASIAN FAVOURITES PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.50,starting_price,,price_page
T019,Kaffe & Toast,Mee Rebus,From SGD 6.30,KAFFE & TOAST ALL TIME ASIAN FAVOURITES PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,6.30,starting_price,,price_page
T019,Kaffe & Toast,Mee Rebus Chicken Rendang,From SGD 8.30,KAFFE & TOAST ALL TIME ASIAN FAVOURITES PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.30,starting_price,,price_page
T019,Kaffe & Toast,Mee Rebus Grilled Chicken,From SGD 7.60,KAFFE & TOAST ALL TIME ASIAN FAVOURITES PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,7.60,starting_price,,price_page
T019,Kaffe & Toast,Mee Rebus w/ Beef Brisket,From SGD 8.30,KAFFE & TOAST ALL TIME ASIAN FAVOURITES PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.30,starting_price,,price_page
T019,Kaffe & Toast,Mee Siam w/ Beef Brisket,From SGD 8.30,KAFFE & TOAST ALL TIME ASIAN FAVOURITES PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.30,starting_price,,price_page
T019,Kaffe & Toast,Laksa Chicken Delight,From SGD 8.50,KAFFE & TOAST ALL TIME ASIAN FAVOURITES PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.50,starting_price,,price_page
T019,Kaffe & Toast,Mee Rebus Chicken Delight,From SGD 8.30,KAFFE & TOAST ALL TIME ASIAN FAVOURITES PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.30,starting_price,,price_page
T019,Kaffe & Toast,Mee Siam,From SGD 6.30,KAFFE & TOAST ALL TIME ASIAN FAVOURITES PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,6.30,starting_price,,price_page
T019,Kaffe & Toast,Mee Siam Chicken Rendang,From SGD 8.30,KAFFE & TOAST ALL TIME ASIAN FAVOURITES PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.30,starting_price,,price_page
T019,Kaffe & Toast,Mee Siam Grilled Chicken,From SGD 8.30,KAFFE & TOAST ALL TIME ASIAN FAVOURITES PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.30,starting_price,,price_page
T019,Kaffe & Toast,Beef Boat Noodle,From SGD 9.50,KAFFE & TOAST MENU SIGNATURE THAI NOODLES PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,9.50,starting_price,,price_page
T019,Kaffe & Toast,Chicken Boat Noodle,From SGD 9.00,KAFFE & TOAST MENU SIGNATURE THAI NOODLES PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,9.00,starting_price,,price_page
T019,Kaffe & Toast,Dry Grilled Chicken Noodle,From SGD 9.00,KAFFE & TOAST MENU SIGNATURE THAI NOODLES PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,9.00,starting_price,,price_page
T019,Kaffe & Toast,Beef Ball Boat Noodle Soup,From SGD 8.50,KAFFE & TOAST MENU SIGNATURE THAI NOODLES PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.50,starting_price,,price_page
T019,Kaffe & Toast,Chicken Ball Boat Noodle Soup,From SGD 8.50,KAFFE & TOAST MENU SIGNATURE THAI NOODLES PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.50,starting_price,,price_page
T019,Kaffe & Toast,Beef Brisket Boat Noodle,From SGD 9.50,KAFFE & TOAST MENU SIGNATURE THAI NOODLES PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,9.50,starting_price,,price_page
T019,Kaffe & Toast,Beef Boat Noodle Deluxe,From SGD 11.50,KAFFE & TOAST MENU SIGNATURE THAI NOODLES PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,11.50,starting_price,,price_page
T019,Kaffe & Toast,Soup Grilled Chicken Noodle,From SGD 9.00,KAFFE & TOAST MENU SIGNATURE THAI NOODLES PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,9.00,starting_price,,price_page
T019,Kaffe & Toast,Grilled Chicken Boat Noodle,From SGD 9.00,KAFFE & TOAST MENU SIGNATURE THAI NOODLES PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,9.00,starting_price,,price_page
T019,Kaffe & Toast,Beef Deluxe w/ Rice,SGD 11.50,KAFFE & TOAST CLASSIC RICE DISHES PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,11.50,fixed,,price_page
T019,Kaffe & Toast,Beef Brisket Tendon Rice,SGD 9.50,KAFFE & TOAST CLASSIC RICE DISHES PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,9.50,fixed,,price_page
T019,Kaffe & Toast,Thai Grilled Chicken Rice,SGD 9.50,KAFFE & TOAST CLASSIC RICE DISHES PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,9.50,fixed,,price_page
T019,Kaffe & Toast,Iced Kopi,SGD 3.00,KAFFE & TOAST LOCAL BEVERAGES MENU PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.00,fixed,,price_page
T019,Kaffe & Toast,Iced Yuan Yang,SGD 3.00,KAFFE & TOAST LOCAL BEVERAGES MENU PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.00,fixed,,price_page
T019,Kaffe & Toast,Milo,SGD 2.70,KAFFE & TOAST LOCAL BEVERAGES MENU PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,2.70,fixed,,price_page
T019,Kaffe & Toast,Teh,SGD 2.40,KAFFE & TOAST LOCAL BEVERAGES MENU PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,2.40,fixed,,price_page
T019,Kaffe & Toast,Teh O,SGD 2.30,KAFFE & TOAST LOCAL BEVERAGES MENU PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,2.30,fixed,,price_page
T019,Kaffe & Toast,Yuan Yang C,SGD 2.50,KAFFE & TOAST LOCAL BEVERAGES MENU PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,2.50,fixed,,price_page
T019,Kaffe & Toast,Iced Milo,SGD 3.10,KAFFE & TOAST LOCAL BEVERAGES MENU PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.10,fixed,,price_page
T019,Kaffe & Toast,Iced Milo Dinosaur,SGD 3.30,KAFFE & TOAST LOCAL BEVERAGES MENU PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.30,fixed,,price_page
T019,Kaffe & Toast,Kopi C,SGD 2.50,KAFFE & TOAST LOCAL BEVERAGES MENU PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,2.50,fixed,,price_page
T019,Kaffe & Toast,Kopi O,SGD 2.30,KAFFE & TOAST LOCAL BEVERAGES MENU PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,2.30,fixed,,price_page
T019,Kaffe & Toast,Teh C,SGD 2.50,KAFFE & TOAST LOCAL BEVERAGES MENU PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,2.50,fixed,,price_page
T019,Kaffe & Toast,Yuan Yang,SGD 2.40,KAFFE & TOAST LOCAL BEVERAGES MENU PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,2.40,fixed,,price_page
T019,Kaffe & Toast,Kopi,SGD 2.40,KAFFE & TOAST LOCAL BEVERAGES MENU PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,2.40,fixed,,price_page
T019,Kaffe & Toast,Iced Teh,SGD 3.00,KAFFE & TOAST LOCAL BEVERAGES MENU PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.00,fixed,,price_page
T019,Kaffe & Toast,Original Thai Iced Milk Tea,SGD 3.20,KAFFE & TOAST OTHER BEVERAGES PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.20,fixed,,price_page
T019,Kaffe & Toast,Honey – Iced,SGD 3.00,KAFFE & TOAST OTHER BEVERAGES PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.00,fixed,,price_page
T019,Kaffe & Toast,Mineral Water,SGD 2.80,KAFFE & TOAST OTHER BEVERAGES PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,2.80,fixed,,price_page
T019,Kaffe & Toast,Barley – Iced,SGD 3.00,KAFFE & TOAST OTHER BEVERAGES PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.00,fixed,,price_page
T019,Kaffe & Toast,Barley Lemon – Iced,SGD 3.20,KAFFE & TOAST OTHER BEVERAGES PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.20,fixed,,price_page
T019,Kaffe & Toast,Chinese Tea,SGD 2.30,KAFFE & TOAST OTHER BEVERAGES PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,2.30,fixed,,price_page
T019,Kaffe & Toast,Honey Lemon – Iced,SGD 3.20,KAFFE & TOAST OTHER BEVERAGES PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.20,fixed,,price_page
T019,Kaffe & Toast,Iced Lemon Tea,SGD 3.00,KAFFE & TOAST OTHER BEVERAGES PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.00,fixed,,price_page
T019,Kaffe & Toast,Iced Plum Lime Juice,SGD 3.00,KAFFE & TOAST OTHER BEVERAGES PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.00,fixed,,price_page
T019,Kaffe & Toast,Americano,$3.50,BULK ORDER OF KAFFE & TOAST SINGAPORE MENU TABLE,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.50,fixed,,price_page
T019,Kaffe & Toast,Cappuccino,$4.00,BULK ORDER OF KAFFE & TOAST SINGAPORE MENU TABLE,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,4.00,fixed,,price_page
T019,Kaffe & Toast,Latte,$4.20,BULK ORDER OF KAFFE & TOAST SINGAPORE MENU TABLE,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,4.20,fixed,,price_page
T019,Kaffe & Toast,Mocha,$4.50,BULK ORDER OF KAFFE & TOAST SINGAPORE MENU TABLE,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,4.50,fixed,,price_page
T019,Kaffe & Toast,English Breakfast Tea,$2.50,BULK ORDER OF KAFFE & TOAST SINGAPORE MENU TABLE,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,2.50,fixed,,price_page
T019,Kaffe & Toast,Green Tea,$3.00,BULK ORDER OF KAFFE & TOAST SINGAPORE MENU TABLE,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.00,fixed,,price_page
T019,Kaffe & Toast,Earl Grey,$3.50,BULK ORDER OF KAFFE & TOAST SINGAPORE MENU TABLE,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.50,fixed,,price_page
T019,Kaffe & Toast,Classic Toast,$2.00,BULK ORDER OF KAFFE & TOAST SINGAPORE MENU TABLE,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,2.00,fixed,,price_page
T019,Kaffe & Toast,Kaya Toast,$2.50,BULK ORDER OF KAFFE & TOAST SINGAPORE MENU TABLE,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,2.50,fixed,,price_page
T019,Kaffe & Toast,Ham & Cheese Sandwich,$5.00,BULK ORDER OF KAFFE & TOAST SINGAPORE MENU TABLE,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,5.00,fixed,,price_page
T019,Kaffe & Toast,Tuna Melt Sandwich,$5.50,BULK ORDER OF KAFFE & TOAST SINGAPORE MENU TABLE,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,5.50,fixed,,price_page
T019,Kaffe & Toast,Croissant,$2.80,BULK ORDER OF KAFFE & TOAST SINGAPORE MENU TABLE,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,2.80,fixed,,price_page
T019,Kaffe & Toast,Almond Danish,$3.00,BULK ORDER OF KAFFE & TOAST SINGAPORE MENU TABLE,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.00,fixed,,price_page
T019,Kaffe & Toast,Chocolate Muffin,$3.20,BULK ORDER OF KAFFE & TOAST SINGAPORE MENU TABLE,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.20,fixed,,price_page
T019,Kaffe & Toast,Thursday,Open 24 hours,"KAFFE & TOAST SINGAPORE LOCATION, OPENING HOURS AND INSTANT DATA",https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,24,fixed,,price_page
T019,Kaffe & Toast,Friday,Open 24 hours,"KAFFE & TOAST SINGAPORE LOCATION, OPENING HOURS AND INSTANT DATA",https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,24,fixed,,price_page
T019,Kaffe & Toast,Saturday,Open 24 hours,"KAFFE & TOAST SINGAPORE LOCATION, OPENING HOURS AND INSTANT DATA",https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,24,fixed,,price_page
T019,Kaffe & Toast,Sunday,Open 24 hours,"KAFFE & TOAST SINGAPORE LOCATION, OPENING HOURS AND INSTANT DATA",https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,24,fixed,,price_page
T019,Kaffe & Toast,Monday,Open 24 hours,"KAFFE & TOAST SINGAPORE LOCATION, OPENING HOURS AND INSTANT DATA",https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,24,fixed,,price_page
T019,Kaffe & Toast,Tuesday,Open 24 hours,"KAFFE & TOAST SINGAPORE LOCATION, OPENING HOURS AND INSTANT DATA",https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,24,fixed,,price_page
T019,Kaffe & Toast,Wednesday,Open 24 hours,"KAFFE & TOAST SINGAPORE LOCATION, OPENING HOURS AND INSTANT DATA",https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,24,fixed,,price_page
T031,Jewel Coffee,Chicken lasagna,$11.70,Pasta,https://healthyeatwhere.com/jewel-coffee/,,2026-08-03,Public web menu static snapshot,11.70,fixed,,price_page
T031,Jewel Coffee,Beef lasagna,$11.70,Pasta,https://healthyeatwhere.com/jewel-coffee/,,2026-08-03,Public web menu static snapshot,11.70,fixed,,price_page
T031,Jewel Coffee,Chicken bolognese,$10.50,Pasta,https://healthyeatwhere.com/jewel-coffee/,,2026-08-03,Public web menu static snapshot,10.50,fixed,,price_page
T031,Jewel Coffee,Beef bolognese,$10.50,Pasta,https://healthyeatwhere.com/jewel-coffee/,,2026-08-03,Public web menu static snapshot,10.50,fixed,,price_page
T031,Jewel Coffee,Tex mex beef wrap,$7.60,Wraps & sandwiches,https://healthyeatwhere.com/jewel-coffee/,,2026-08-03,Public web menu static snapshot,7.60,fixed,,price_page
T031,Jewel Coffee,Tandoori Chix Basil wrap,$7.60,Wraps & sandwiches,https://healthyeatwhere.com/jewel-coffee/,,2026-08-03,Public web menu static snapshot,7.60,fixed,,price_page
T031,Jewel Coffee,Turkey Ham tomato herb wrap,$7.60,Wraps & sandwiches,https://healthyeatwhere.com/jewel-coffee/,,2026-08-03,Public web menu static snapshot,7.60,fixed,,price_page
T031,Jewel Coffee,Thai chicken wrap,$7.60,Wraps & sandwiches,https://healthyeatwhere.com/jewel-coffee/,,2026-08-03,Public web menu static snapshot,7.60,fixed,,price_page
T031,Jewel Coffee,Thai green curry chicken wrap,$7.60,Wraps & sandwiches,https://healthyeatwhere.com/jewel-coffee/,,2026-08-03,Public web menu static snapshot,7.60,fixed,,price_page
T031,Jewel Coffee,"English muffin with turket ham, egg & cheese",$6.50,Wraps & sandwiches,https://healthyeatwhere.com/jewel-coffee/,,2026-08-03,Public web menu static snapshot,6.50,fixed,,price_page
T031,Jewel Coffee,Sriracha tuna pita,$10.80,Wraps & sandwiches,https://healthyeatwhere.com/jewel-coffee/,,2026-08-03,Public web menu static snapshot,10.80,fixed,,price_page
T031,Jewel Coffee,Fajita chicken sandwich,$10.50,Wraps & sandwiches,https://healthyeatwhere.com/jewel-coffee/,,2026-08-03,Public web menu static snapshot,10.50,fixed,,price_page
T031,Jewel Coffee,Roast beef banh mi,$11.40,Wraps & sandwiches,https://healthyeatwhere.com/jewel-coffee/,,2026-08-03,Public web menu static snapshot,11.40,fixed,,price_page
T031,Jewel Coffee,Bulgogi chicken sandwich,$10.50,Wraps & sandwiches,https://healthyeatwhere.com/jewel-coffee/,,2026-08-03,Public web menu static snapshot,10.50,fixed,,price_page
T031,Jewel Coffee,Croissant,$3.60,Pastries,https://healthyeatwhere.com/jewel-coffee/,,2026-08-03,Public web menu static snapshot,3.60,fixed,,price_page
T031,Jewel Coffee,Pain Au Chocholate,$3.80,Pastries,https://healthyeatwhere.com/jewel-coffee/,,2026-08-03,Public web menu static snapshot,3.80,fixed,,price_page
T031,Jewel Coffee,Almond croissant,$4.30,Pastries,https://healthyeatwhere.com/jewel-coffee/,,2026-08-03,Public web menu static snapshot,4.30,fixed,,price_page
T031,Jewel Coffee,Kouign Amann,$4.10,Pastries,https://healthyeatwhere.com/jewel-coffee/,,2026-08-03,Public web menu static snapshot,4.10,fixed,,price_page
T031,Jewel Coffee,Sticky cinnamon bun with pecans,$4.60,Pastries,https://healthyeatwhere.com/jewel-coffee/,,2026-08-03,Public web menu static snapshot,4.60,fixed,,price_page
T031,Jewel Coffee,Chocolate muffin,$4.30,Pastries,https://healthyeatwhere.com/jewel-coffee/,,2026-08-03,Public web menu static snapshot,4.30,fixed,,price_page
T031,Jewel Coffee,Sausage roll,$5.30,Pastries,https://healthyeatwhere.com/jewel-coffee/,,2026-08-03,Public web menu static snapshot,5.30,fixed,,price_page
T031,Jewel Coffee,Curry chicken puff,$5.30,Pastries,https://healthyeatwhere.com/jewel-coffee/,,2026-08-03,Public web menu static snapshot,5.30,fixed,,price_page
T031,Jewel Coffee,Tuna puff,$5.30,Pastries,https://healthyeatwhere.com/jewel-coffee/,,2026-08-03,Public web menu static snapshot,5.30,fixed,,price_page
T031,Jewel Coffee,Ondeh ondeh cake,$7.20,Cake,https://healthyeatwhere.com/jewel-coffee/,,2026-08-03,Public web menu static snapshot,7.20,fixed,,price_page
T031,Jewel Coffee,Burnt cheesecake,$7.70,Cake,https://healthyeatwhere.com/jewel-coffee/,,2026-08-03,Public web menu static snapshot,7.70,fixed,,price_page
T031,Jewel Coffee,Speculoos cheesecake,$7.70,Cake,https://healthyeatwhere.com/jewel-coffee/,,2026-08-03,Public web menu static snapshot,7.70,fixed,,price_page
T031,Jewel Coffee,Chocolate truffle cake,$7.20,Cake,https://healthyeatwhere.com/jewel-coffee/,,2026-08-03,Public web menu static snapshot,7.20,fixed,,price_page
T031,Jewel Coffee,Durian chocolate fudge cake,$7.60,Cake,https://healthyeatwhere.com/jewel-coffee/,,2026-08-03,Public web menu static snapshot,7.60,fixed,,price_page
T031,Jewel Coffee,Rainbow cake,$8.60,Cake,https://healthyeatwhere.com/jewel-coffee/,,2026-08-03,Public web menu static snapshot,8.60,fixed,,price_page
T031,Jewel Coffee,Bubble gum cake,$8.60,Cake,https://healthyeatwhere.com/jewel-coffee/,,2026-08-03,Public web menu static snapshot,8.60,fixed,,price_page
T031,Jewel Coffee,Carrot cake,$6.70,Cake,https://healthyeatwhere.com/jewel-coffee/,,2026-08-03,Public web menu static snapshot,6.70,fixed,,price_page
